at,payloadSizeBytes,frameType
86256,3096,P
86383,6959,P
86754,22024,I
86796,1715,P
86918,7000,P
87084,9019,P
87145,4374,P
87539,22186,I
87599,2849,P
87725,7468,P
87806,4648,P
87849,2707,P
88239,21538,I
88264,1060,P
88264,625,P
88284,455,P
88284,420,P
88285,356,P
88303,303,P
88487,10870,P
88553,3073,P
88572,1726,P
88900,18316,I
88964,3520,P
88984,1909,P
89024,1836,P
89044,1815,P
89085,1896,P
89128,1905,P
89169,2491,P
89210,2837,P
89275,2783,P
89541,15305,I
89602,3522,P
89664,3741,P
89748,4582,P
89809,3584,P
89871,3549,P
89935,3471,P
89994,3249,P
90057,3307,P
90118,3384,P
90158,3210,P
90223,3219,P
90282,3311,P
90346,3431,P
90591,14631,I
90675,3797,P
90736,3660,P
90799,3503,P
90839,3149,P
90903,3562,P
90962,3275,P
91026,3050,P
91068,2739,P
91126,2665,P
91274,9227,P
91499,12627,I
91542,2474,P
91623,4396,P
91708,4850,P
91807,5170,P
92242,24743,I
92305,3524,P
92364,3513,P
92449,4563,P
92510,3719,P
92945,24401,I
93006,3702,P
93067,4057,P
93149,4316,P
93212,3360,P
93623,23743,I
93707,3947,P
93769,4040,P
93851,4352,P
93913,3367,P
94287,21630,I
94365,4807,P
94451,4689,P
94534,4516,P
94596,3356,P
94966,21729,I
95050,4683,P
95132,4326,P
95213,4042,P
95255,2828,P
95647,22016,I
95729,4585,P
95812,4499,P
95893,4903,P
95956,3359,P
95996,2609,P
96308,17596,I
96367,3623,P
96434,4033,P
96512,4553,P
96577,3553,P
96990,22637,I
97049,4204,P
97134,4361,P
97215,4795,P
97298,4360,P
97711,23363,I
97795,4556,P
97855,3810,P
97918,3752,P
97997,3918,P
98390,23301,I
98454,2759,P
98514,3628,P
98599,4884,P
98658,3815,P
99031,20947,I
99093,3569,P
99174,4293,P
99238,4020,P
99320,4076,P
99713,22465,I
99755,2630,P
99837,4678,P
99879,2340,P
99920,2141,P
99960,2308,P
100019,3256,P
100084,3312,P
100125,2224,P
100518,22872,I
100580,3273,P
100682,5848,P
100744,4028,P
100806,3163,P
100846,2166,P
101238,22627,I
101304,3178,P
101365,3606,P
101425,3271,P
101467,2497,P
101508,2325,P
101549,2045,P
101591,2221,P
101611,1600,P
101672,3193,P
101695,944,P
102044,20655,I
102107,3398,P
102167,3702,P
102252,4030,P
102312,4239,P
102705,21416,I
102747,2928,P
102807,3645,P
102891,4515,P
102971,4721,P
103036,3689,P
103448,22393,I
103467,1267,P
103510,2779,P
103552,2372,P
103591,2439,P
103633,2244,P
103676,2133,P
103716,2186,P
103756,2053,P
103822,4410,P
103860,2458,P
104272,22735,I
104315,2742,P
104358,2233,P
104396,1915,P
104437,2329,P
104479,2018,P
104501,1817,P
104541,1854,P
104563,1789,P
104603,1627,P
104623,1142,P
104646,1559,P
104706,3705,P
104746,2563,P
105119,20508,I
105162,2610,P
105222,2781,P
105263,2761,P
105306,2347,P
105346,2518,P
105387,2521,P
105429,2393,P
105471,2203,P
105513,2578,P
105594,3578,P
105947,20859,I
106007,3319,P
106071,3324,P
106131,3401,P
106173,2779,P
106236,2627,P
106276,2534,P
106317,2329,P
106360,2837,P
106380,870,P
106752,21385,I
106812,3174,P
106853,2601,P
106896,2395,P
106957,3059,P
107021,3272,P
107081,3393,P
107140,3701,P
107205,3442,P
107225,1432,P
107617,22282,I
107637,1322,P
107637,458,P
107658,300,P
107659,206,P
107678,696,P
107946,16165,P
107966,223,P
107966,199,P
108174,11530,I
108175,635,P
108194,1401,P
108235,1808,P
108258,1658,P
108299,1992,P
108299,437,P
108320,755,P
108338,1097,P
108359,1194,P
108424,3233,P
108483,3682,P
108548,3573,P
108608,3667,P
108671,3557,P
109081,23546,I
109125,1693,P
109144,1070,P
109165,1774,P
109205,1999,P
109250,1960,P
109270,1908,P
109290,732,P
109310,570,P
109310,467,P
109331,564,P
109331,442,P
109331,451,P
109393,3212,P
109453,2893,P
109871,23685,I
109871,613,P
109889,290,P
109889,256,P
110053,10169,P
110073,1159,P
110159,3587,P
110198,3082,P
110570,20958,I
110590,1008,P
110610,1009,P
110629,1164,P
110649,1775,P
110695,1416,P
110715,1316,P
110734,1041,P
110774,2897,P
110839,3606,P
110859,831,P
111226,20743,I
111293,3654,P
111331,2790,P
111416,4953,P
111494,3594,P
111542,3058,P
111560,1480,P
111950,21261,I
111992,3294,P
112055,2901,P
112115,3100,P
112180,3946,P
112240,3093,P
112261,1401,P
112325,4085,P
112715,21460,I
112775,3518,P
112881,5792,P
112941,4465,P
113027,4183,P
113396,20858,I
113439,2735,P
113562,6537,P
113625,4108,P
113727,5877,P
113768,1514,P
114119,20987,I
114160,2345,P
114201,1398,P
114223,1407,P
114243,1239,P
114264,992,P
114285,1201,P
114304,1190,P
114326,1152,P
114346,1071,P
114366,1193,P
114388,1093,P
114449,3789,P
114514,3529,P
114593,4140,P
114966,22042,I
115007,2246,P
115048,2138,P
115089,1963,P
115131,2111,P
115151,1762,P
115192,1749,P
115212,1755,P
115255,1798,P
115296,2141,P
115336,2840,P
115377,1944,P
115400,1865,P
115460,3011,P
115501,2344,P
115894,21834,I
115934,2745,P
115979,2377,P
116019,2608,P
116104,4712,P
116163,3449,P
116222,2987,P
116288,3554,P
116347,3444,P
116720,20721,I
116759,3344,P
116846,4374,P
116886,2702,P
116950,2719,P
116990,2500,P
117029,2551,P
117070,2034,P
117443,21477,I
117502,3041,P
117549,2614,P
117607,3345,P
117693,4236,P
117751,3939,P
117791,2800,P
118185,22194,I
118225,2556,P
118330,5098,P
118434,5592,P
118493,3468,P
118867,21953,I
118926,3483,P
119097,8598,P
119136,2650,P
119156,1630,P
119548,21513,I
119548,903,P
119569,457,P
119630,3719,P
119921,16116,P
119921,316,P
119921,288,P
120103,10419,I
120122,702,P
120148,1304,P
120208,3040,P
120331,7385,P
120435,5812,P
120519,4571,P
120560,2567,P
120928,21583,I
120975,2216,P
121053,4602,P
121072,848,P
121119,2201,P
121158,1930,P
121217,3405,P
121590,21493,I
121632,2455,P
121714,4634,P
121799,4756,P
121900,5946,P
121963,3238,P
122336,20999,I
122395,3918,P
122480,4489,P
122540,3041,P
122584,2972,P
122624,2628,P
122663,2151,P
122707,2555,P
122768,2682,P
123161,22427,I
123181,1835,P
123267,4020,P
123326,3412,P
123384,3725,P
123449,3795,P
123509,3113,P
123882,21721,I
123945,3282,P
124027,3859,P
124089,4003,P
124151,3936,P
124233,3963,P
124316,4577,P
124336,1600,P
124707,21646,I
124730,687,P
124894,8716,P
124894,1032,P
124916,1180,P
124935,990,P
124955,1008,P
124976,935,P
125020,1732,P
125039,1202,P
125060,2163,P
125079,1178,P
125413,18094,I
125432,1517,P
125472,1648,P
125490,1862,P
125536,2104,P
125576,2142,P
125615,2064,P
125654,2078,P
125681,1946,P
125721,2059,P
125759,1907,P
125780,2055,P
125845,2929,P
125904,3503,P
125970,3131,P
126338,21642,I
126403,3077,P
126443,2146,P
126462,2002,P
126502,2069,P
126547,1934,P
126567,1832,P
126606,2062,P
126646,2117,P
126691,2326,P
126751,3914,P
126814,3172,P
127206,21916,I
127247,3121,P
127306,3001,P
127351,2623,P
127390,2363,P
127430,2099,P
127474,2139,P
127515,2533,P
127555,2579,P
127618,2817,P
127679,3451,P
127723,2989,P
127783,3757,P
127848,2597,P
128175,19533,I
128240,2578,P
128279,2383,P
128319,2659,P
128384,3479,P
128423,2871,P
128462,2308,P
128509,2254,P
128567,3383,P
128607,2563,P
129022,23056,I
129062,2318,P
129103,2227,P
129147,2541,P
129205,3024,P
129249,2692,P
129290,2810,P
129350,2674,P
129413,3762,P
129845,24238,I
129891,2220,P
129953,3998,P
130015,3691,P
130098,4107,P
130158,3957,P
130198,2564,P
130262,3692,P
130301,2035,P
130694,21696,I
130736,2561,P
130779,2637,P
130818,1958,P
130902,4732,P
130962,3733,P
131048,4028,P
131107,4047,P
131153,2548,P
131584,23882,I
131623,2567,P
