at,payloadSizeBytes,frameType
43570,1015,B
43642,4767,P
43659,1357,B
43683,1163,B
43721,727,B
43797,3677,P
43806,712,B
44078,22763,I
44099,1794,P
44107,605,B
44115,451,B
44123,417,B
44152,2611,P
44163,771,B
44173,520,B
44182,504,B
44260,4464,P
44270,759,B
44305,536,B
44347,453,B
44402,1952,P
44429,463,B
44700,22356,I
44715,1215,P
44739,2070,P
44751,933,B
44759,514,B
44767,517,B
44958,17927,P
44985,2325,P
44996,675,B
45004,444,B
45010,362,B
45047,3268,P
45060,913,B
45068,603,B
45077,635,B
45332,23097,I
45361,2498,P
45375,1092,B
45386,856,B
45397,774,B
45429,2796,P
45446,1348,B
45459,846,B
45470,845,B
45512,3777,P
45528,1274,B
45559,949,B
45601,941,B
45670,3608,P
45683,832,B
45963,23516,I
45994,2817,P
46007,1045,B
46019,763,B
46030,947,B
46074,3976,P
46090,1136,B
46101,959,B
46113,916,B
46159,4139,P
46179,1489,B
46191,1060,B
46224,1044,B
46300,4024,P
46313,1137,B
46589,23728,I
46626,3311,P
46642,1292,B
46655,918,B
46665,816,B
46709,3968,P
46722,952,B
46735,912,B
46744,653,B
46786,3753,P
46799,884,B
46810,811,B
46848,626,B
46917,3253,P
46930,592,B
47212,23839,I
47239,2322,P
47250,879,B
47262,815,B
47271,673,B
47329,5190,P
47339,722,B
47349,795,B
47359,681,B
47397,3251,P
47410,1014,B
47430,897,B
47471,868,B
47531,2756,P
47555,884,B
47839,23733,I
47861,1819,P
47871,764,B
47879,584,B
47888,528,B
47931,3911,P
47944,813,B
47953,652,B
47962,546,B
48016,4762,P
48027,745,B
48053,732,B
48097,502,B
48158,2635,P
48187,1366,P
48453,22897,I
48468,1180,P
48501,2985,P
48527,2182,P
48550,1810,P
48568,1509,P
48581,1036,P
48600,1534,P
48619,1495,P
48637,1512,P
48656,1548,P
48695,1941,P
48749,3136,P
48793,3654,P
48829,3120,P
49086,23392,I
49117,2731,P
49129,971,B
49138,561,B
49147,581,B
49178,2836,P
49203,2145,P
49249,3998,P
49258,692,B
49288,2548,P
49311,1943,P
49333,1633,P
49356,1436,P
49404,2245,P
49429,442,B
49712,23710,I
49726,1066,P
49748,1924,P
49777,2414,P
49785,484,B
49820,3157,P
49829,718,B
49838,503,B
49845,351,B
49882,3269,P
49896,1000,B
49930,605,B
49971,610,B
50040,3164,P
50058,846,B
50338,23624,I
50372,3039,P
50384,857,B
50394,645,B
50400,425,B
50459,5390,P
50468,623,B
50477,522,B
50484,375,B
50532,4289,P
50542,610,B
50552,525,B
50592,290,B
50668,3737,P
50705,2983,P
50952,22588,I
50969,1409,P
50990,1680,P
51011,1806,P
51034,1883,P
51054,1792,P
51072,1429,P
51103,2732,P
51125,1928,P
51150,1956,P
51167,1303,P
51189,1481,P
51244,3035,P
51296,3694,P
51324,2428,P
51579,22766,I
51602,1862,P
51629,2498,P
51660,2499,P
51686,2331,P
51713,2361,P
51738,2143,P
51780,3582,P
51797,1389,B
51810,808,B
51819,710,B
51872,4875,P
51891,1440,B
51903,759,B
51932,806,B
52194,22121,I
52236,3801,P
52250,967,B
52259,669,B
52268,714,B
52329,5485,P
52343,1164,B
52355,788,B
52364,642,B
52389,2059,P
52436,4190,P
52449,1110,B
52472,793,B
52512,693,B
52580,3410,P
52831,23185,I
52856,2187,P
52886,2724,P
52933,4111,P
52945,1017,B
52997,4685,P
53017,1528,B
53029,1041,B
53043,906,B
53089,4276,P
53103,923,B
53241,12920,P
53245,231,B
53263,1525,B
53268,162,B
53387,11082,I
53423,3240,P
53462,3409,P
53493,2609,P
53521,2465,P
53545,1958,P
53551,429,B
53558,293,B
53564,169,B
53647,5300,P
53654,461,B
53674,214,B
53781,6240,P
53788,454,B
53813,1280,P
54062,21540,I
54077,1166,P
54090,962,P
54100,692,P
54118,1477,P
54128,706,P
54136,456,P
54143,440,P
54180,521,P
54218,548,P
54263,546,P
54307,770,P
54366,2390,P
54411,2731,P
54455,2836,P
54686,21447,I
54712,2340,P
54736,1978,P
54756,1717,P
54775,1600,P
54821,4076,P
54838,1258,B
54847,698,B
54858,737,B
54897,3379,P
54912,1116,B
54934,846,B
55001,3403,P
55040,3435,P
55073,2258,P
55308,21233,I
55333,2146,P
55356,1864,P
55378,1993,P
55402,1976,P
55427,2115,P
55450,2034,P
55473,1929,P
55497,1927,P
55514,1534,P
55534,1607,P
55571,2113,P
55631,3689,P
55672,3667,P
55706,2824,P
55948,22235,I
55975,2360,P
56000,2100,P
56024,2026,P
56047,2050,P
56070,1812,P
56091,1883,P
56120,2387,P
56142,1838,P
56160,1411,P
56177,1355,P
56195,1444,P
56253,3528,P
56294,3562,P
56327,2558,P
56562,21080,I
56597,3205,P
56605,495,B
56610,284,B
56654,3805,P
56662,567,B
56668,382,B
56674,205,B
56716,3584,P
56725,665,B
56761,451,B
56803,325,B
56885,4213,P
56894,603,B
56926,412,B
57199,22373,I
57235,3228,P
57268,2958,P
57278,607,B
57284,367,B
57340,5201,P
57354,922,B
57362,564,B
57370,440,B
57398,2578,P
57411,732,B
57430,557,B
57488,2243,P
57511,673,B
57555,520,B
57756,16083,I
57872,10918,P
57878,203,B
57911,2992,P
57923,875,B
57930,402,B
57937,381,B
57965,2362,P
57994,2487,P
58018,2084,P
58044,2286,P
58068,1983,P
58115,2380,P
58168,3434,P
58188,1408,P
58393,16886,I
58418,2213,P
58426,579,B
58433,380,B
58441,419,B
58471,2667,P
58505,2847,P
58534,2449,P
58584,3401,P
58602,1097,B
58637,566,B
58680,731,B
58745,3285,P
58783,2796,P
58807,735,B
59059,20785,I
59087,2447,P
59111,2179,P
59136,2116,P
59177,3617,P
59208,2743,P
59250,3531,P
59262,1071,B
59273,645,B
59283,677,B
59312,2602,P
59323,765,B
59344,626,B
59387,473,B
59444,2193,P
59681,20710,I
59701,1738,P
59724,1886,P
59744,1788,P
59769,2110,P
59808,3472,P
59821,883,B
59843,1911,P
59871,2424,P
59901,2525,P
59926,2257,P
59950,1920,P
60002,3734,P
60045,3784,P
60084,3329,P
60317,21799,I
60346,2636,P
60376,2565,P
60404,2407,P
60429,2122,P
60455,2281,P
60478,1992,P
60507,2406,P
60531,1937,P
60553,1883,P
60582,2481,P
60593,834,B
60604,649,B
60638,519,B
60704,2888,P
60818,10263,I
61008,17871,P
61013,219,B
61019,190,B
61027,231,B
61055,2882,P
61064,426,B
61069,349,B
61075,167,B
61124,3309,P
61138,626,B
61177,445,B
61219,285,B
61263,659,P
61299,258,B
61587,23643,I
61599,849,P
61603,236,B
61609,167,B
61668,5381,P
61673,377,B
61681,362,B
61687,308,B
61762,6896,P
61777,1017,B
61787,743,B
61803,473,B
61881,3713,P
61890,731,B
61929,486,B
62195,21950,I
62230,3102,P
62241,862,B
62250,633,B
62257,368,B
62317,5453,P
62331,1048,B
62341,770,B
62350,525,B
62417,6171,P
62433,1127,B
62443,738,B
62471,732,B
62558,4762,P
62571,1173,B
62825,22673,I
62859,2940,P
62872,1135,B
62881,634,B
62892,685,B
62926,3000,P
62968,3671,P
62983,1281,B
62995,759,B
63007,935,B
63062,5055,P
63087,2134,B
63105,1371,B
63145,1221,B
63203,2737,P
63434,20814,I
63474,3595,P
63490,1440,B
63518,2237,P
63558,3640,P
63576,1525,B
63589,791,B
63603,1125,B
63642,3570,P
63662,1499,B
63675,856,B
63687,1056,B
63761,4354,P
63784,1949,B
63809,1288,B
64095,18066,I
64188,4260,P
64223,1435,B
64242,675,B
64263,761,B
64348,3898,P
64378,1374,B
64400,797,B
64422,913,B
64494,3369,P
64589,4307,P
64642,2244,B
64687,2099,B
64771,3718,P
64817,1996,B
65166,16603,I
65268,4684,P
65305,1550,B
66497,1168,B
66509,2631,P
66536,2347,P
